Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2006","2006","kt","14358.838224","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2007","2007","kt","14009.957991","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2008","2008","kt","13619.418693","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2009","2009","kt","13013.037465","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2010","2010","kt","13350.524515","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2011","2011","kt","12915.001225","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2012","2012","kt","12551.328868","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2013","2013","kt","11532.703647","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2014","2014","kt","10438.009252","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2015","2015","kt","11024.100151","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2016","2016","kt","10569.52808","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2017","2017","kt","10341.879704","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2018","2018","kt","9707.061938","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2019","2019","kt","9234.715076","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2020","2020","kt","9285.954473","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7273","Emissions (CO2)","6505","Food Household Consumption","2021","2021","kt","9245.212236","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1990","1990","kt","0.54478","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1991","1991","kt","0.600021","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1992","1992","kt","0.595909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1993","1993","kt","0.615134","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1994","1994","kt","0.590447","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1995","1995","kt","0.627448","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1996","1996","kt","0.643481","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1997","1997","kt","0.638288","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1998","1998","kt","0.624976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","1999","1999","kt","0.586123","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2000","2000","kt","0.572484","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2001","2001","kt","0.59402","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2002","2002","kt","0.585887","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2003","2003","kt","0.704294","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2004","2004","kt","0.729918","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2005","2005","kt","0.754692","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2006","2006","kt","0.713059","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2007","2007","kt","0.686476","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2008","2008","kt","0.689959","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2009","2009","kt","0.708022","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2010","2010","kt","0.7497","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2011","2011","kt","0.725744","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2012","2012","kt","0.722127","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2013","2013","kt","0.716515","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2014","2014","kt","0.642757","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2015","2015","kt","0.681073","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2016","2016","kt","0.672471","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2017","2017","kt","0.608435","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2018","2018","kt","0.585833","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2019","2019","kt","0.577804","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2020","2020","kt","0.577292","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7225","Emissions (CH4)","6505","Food Household Consumption","2021","2021","kt","0.570588","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1990","1990","kt","0.086832","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1991","1991","kt","0.08474","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1992","1992","kt","0.086039","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1993","1993","kt","0.081146","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1994","1994","kt","0.081389","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1995","1995","kt","0.088577","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1996","1996","kt","0.083592","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1997","1997","kt","0.07766","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1998","1998","kt","0.078898","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","1999","1999","kt","0.074351","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","2000","2000","kt","0.074486","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","7230","Emissions (N2O)","6505","Food Household Consumption","2001","2001","kt","0.083067","E","Estimated value"
